Atl_croaker_(nibea98),Bay_anchovy,Black_drum_or_Spot,Black_sea_bass,Brd_striped_anchovy,Little_tunny_or_skipjack_tuna,Nor_sea_robin,Scup,Smallmouth_flounder,Southern_kingfish(nibea95),Str_sea_robin,Summ_flounder,Summ_flounder99a,Weakfish_Cyn,Windowpane_flounder,Am_butterfish,Atl_chub_mackerel,Frigate_or_bullet_tuna,Giant_trevally99,Hogchoker_trinectes,Nor_kingfish,Red_White_or_Spotted_hake,Spanish_mackerel,Tautog,Thread_herring,Atl_menhaden_LS16_or_river_herrings,Cobia,Cunner,Am_conger,Atl_or_nor_sand_lance,Bluefish,Silver_anchovy,Seaboard_goby,Nor_puffer,Silver_perch(nibea93),Sturgeon,Crested_blenny_refseq_not_full_length,Str_burrfish,Dwarf_goatfish,Fourspot_flounder,Nor_sennet95,Tuna_sp,Atl_moonfish,Atl_silverside,Gulf_stream_flounder,Str_cusk_eel,Nor_stargazer,Grey_triggerfish,Nor_pipefish,Planehead_filefish,Rough_scad,Str_killifish,Mummichog,Rough_silverside94,Sheepshead_minnow,Str_bass,White_mullet,Am_eel,Red_eye_round_herring,Inshore_lizardfish,Atl_mackerel,Flathead_grey_mullet,Silver_hake,Winter_or_Yellowtail_flounder,Atl_herring,Atl_cod,Am_gizzard_shad,Fourspine_stickleback,Catfish_sp,White_perch,Whitefish_Cor,Pac_sand_lance,White_catfish,Atl_salmon
0.001279431,0.002376086,0.001262815,0.002808102,0.014389446,0,0.069969925,0.006197763,0,0.002160078,0.000199392,0.002160078,0,0.00832461,0.002425934,0.747902232,0,0,0,0.000448632,0.001977303,0.036173006,0,0.000199392,0,0,0,0,0,0.000847415,0.001046807,0,0.000116312,0,0.000481864,0.001179735,0,0,0,0.02808102,0,0,0,0,0.064320489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003672133,0,0,0,0,0,0,0,0,0,0,0
0.002112764,0.016322134,0.001822776,0.006876838,0.088225141,0,0.013394645,0.051631523,0.007663946,0.001822776,0.004308381,0.020395763,0,0.009997652,0.055636108,0.556002044,0,0,0,0.000138089,0.003231285,0.035654611,0,0,0,0.001298038,0,0,0,0.000524739,0.001974674,0,0.000151898,0,0.000469503,0.069804052,0,0,0,0.031139097,0,0,0,0,0.015548835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003769833,8.29E-05,0,0,0,0,0,0,0,0,0,0
0.004703116,0.076585965,0.008016675,0.002832558,0.037518038,0,0.020148576,0.112073112,0.033830367,0.032708033,0.001122334,0.006199562,0,0.036128481,0.018759019,0.51461707,0,0,0,0.001977446,0.002191224,0.026187804,0,0.000694778,0,0.008497675,0,0,0,0,0.004382449,0,0,0,0.002405002,0.017048795,0,0,0,0.016567794,0,0,0,0.003473892,0.008016675,0,0,0,0,0,0,0,0.001282668,0,0,0,0,0,0,0,0,0,0.00154989,0.000481,0,0,0,0,0,0,0,0,0,0
0.00066661,0.372174482,0.010823324,0.001721066,0.014895706,0,0.005478323,0.043317537,0.032748736,0.073739198,0.001539263,0.005126838,0,0.254693541,0.044626517,0.071400002,0,0,0,0.003611815,0,0.033572909,0,0,0,0.005454083,0,0,0,0.012798914,0.005175318,0,0,0,0.004775352,0.00063025,0,0,0,0,0,0,0.001030216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002921922,0.292593708,0.004371731,0.010739737,0.007828967,0,0.134676079,0.023219245,0.012178393,0.092620474,0.004784369,0.020977617,0,0.145884216,0.023453444,0.11570589,0,0,0,0,0.008040862,0.037081647,0,0,0,0.001394047,0,0,0,0.01934937,0.018947885,0,0,0,0.001561332,0.003970245,0,0,0,0.007025996,0,0,0,0,0,0,0,0,0,0,0.003368017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006724882,0,0,0.000579923,0
0,0.167316067,0.005367102,0.003896402,0.02440981,0.005080602,0.229811292,0.021468409,0.011249904,0.026950111,0.013962106,0.052467721,0,0.15003056,0.022576209,0.155435862,0,0,0,0,0.008155703,0.041370617,0,0,0,0.011555505,0,0,0,0.014305906,0.004431202,0,0,0,0.011058904,0,0,0,0,0,0,0,0,0.003266101,0.015833906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.013723714,0.072812475,0,0.032566748,0.010081122,0,0.235665905,0.003504765,0,0.105438293,0.015200441,0.058399622,0,0.053713476,0.014865716,0.098231866,0,0,0,0,0.041761834,0.014255336,0,0,0,0.047176498,0,0,0,0,0.006025045,0,0,0,0.001791762,0.010927778,0,0,0,0.159269906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001653934,0,0,0,0,0,0,0.002933764,0,0,0,0
0.022667646,0.053888131,0.011788575,0.008272991,0.084968692,0,0.06508203,0.009095043,0.024783993,0.039983209,0.013904922,0.012680589,0.01233078,0.063630321,0.020044076,0.130426418,0,0,0,0,0.008552839,0.003585546,0,0.006751321,0,0.046839472,0,0,0.003812922,0.289782069,0.004914821,0,0,0,0,0.008640291,0,0,0,0.03666002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006873754,0,0,0,0,0,0,0.010039528,0,0,0,0
0.009867257,0.04600295,0.076637168,0.012359882,0.079247788,0,0.098525074,0.025457227,0.009926254,0.03379056,0.010088496,0.016740413,0,0.054351032,0.13520649,0.303938053,0,0,0,0,0.010383481,0.024823009,0,0,0,0.00879056,0,0,0,0.000811209,0.005589971,0,0,0,0.007581121,0,0,0,0,0,0,0,0,0.002861357,0.02600295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001017699,0,0,0,0
0,0.163571245,0.013382517,0.019923651,0.055310114,0,0.192266449,0.026507678,0.013532641,0.045423351,0,0,0,0.030818392,0.015548597,0.244338166,0,0,0,0,0.020331132,0.043600412,0,0.022926139,0,0.009179034,0,0,0,0.014347602,0,0,0,0,0,0,0,0,0,0.020545595,0,0,0,0,0.048447285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.082057388,0.002148506,0,0.102390536,0,0.164516004,0.008102196,0,0.011312012,0,0.079831226,0,0.012114466,0.060261704,0.05936865,0,0,0,0,0.052340706,0.010936671,0,0.003779299,0,0.029574311,0,0,0,0.148919923,0.122646027,0,0,0,0,0.012412151,0,0,0,0.006264318,0,0,0,0,0,0,0,0,0,0,0.025290242,0,0,0,0,0,0,0,0,0,0,0,0.005733663,0,0,0,0,0,0,0,0,0,0,0
0.015757313,0.008530041,0.019231366,0.003380998,0.26775024,0,0.108936381,0.052545054,0.073482428,0.003753218,0.011011508,0.070380595,0.003877291,0.036880797,0.023915134,0.1052452,0,0,0,0,0.015850368,0.093799435,0,0.00204721,0,0.010794379,0,0,0,0.001054623,0.022333199,0,0,0,0.00446664,0.001923137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037656255,0,0,0,0,0,0,0,0,0,0,0,0,0.00539719,0,0,0,0,0,0,0,0,0,0
0,0.026054782,0.010714836,0,0.055218665,0,0.158744026,0.049154633,0.053497096,0.009147438,0.013001696,0.070430135,0.007914076,0.057043014,0.019810884,0.202117272,0,0,0,0,0.021840793,0.094403618,0,0,0,0.038825222,0,0,0,0.015391336,0.007939771,0,0,0,0.001978519,0,0,0,0,0.016727478,0,0,0,0,0.038671052,0,0,0,0,0,0.009892595,0,0,0,0,0,0,0,0,0,0,0,0,0.016727478,0,0,0,0,0,0,0,0,0,0.004753584
0.005474891,0.028415003,0.008820657,0.025485456,0.015192021,0,0.173387549,0.023260281,0.006323339,0.000816431,0.034834393,0.067923864,0.002289209,0.015336097,0.071573791,0.049562169,0,0,0,0,0.028511054,0.021787504,0,0.012358525,0,0.323610867,0,0,0.000160085,0.001937023,0.016792867,0,0,0,0.003553876,0.00206509,0,0,0,0.046632622,0,0,0.000736389,0,0,0.001296685,0,0,0,0,0.003137657,0,0,0,0,0.005779051,0,0,0,0,0,0,0,0.002945555,0,0,0,0,0,0,0,0,0,0
0,0.058241184,0,0.050919008,0.021069934,0,0.204479229,0.04154214,0.002185445,0.001475643,0.008592349,0.114390317,0.009376868,0.011543634,0.033360729,0.161312014,0,0,0,0,0.019220711,0.048453377,0,0.021051255,0,0.064928273,0,0.042980424,0.009320831,0,0.010871189,0,0,0,0,0,0,0,0,0.031231321,0,0,0,0,0.008144053,0,0,0,0,0,0.013392857,0,0,0,0,0,0,0,0,0,0,0,0,0.009694411,0,0,0,0,0,0.002222803,0,0,0,0
0.007663076,0.010936501,0.006358722,0.027228375,0.008942345,0,0.073721044,0.017633853,0.003637139,0.006233304,0.013507582,0.082136631,0.007512573,0.021973336,0.013658084,0.308078211,0,0,0,0,0.002370411,0.167170431,0,0.010673122,0,0.023089561,0,0,0,0,0.000978265,0,0,0,0.001341979,0.001128767,0,0,0,0.03684798,0,0,0,0,0.11054394,0,0,0,0,0,0.002257535,0,0,0,0,0,0,0,0,0,0,0,0.00864134,0.025735894,0,0,0,0,0,0,0,0,0,0
0.014208067,0.073757986,0.010934172,0.00678618,0.009948826,0,0.046597375,0.202139156,0.012300944,0.008566161,0.012237373,0.022345126,0.003973173,0.023584756,0.009869362,0.114252567,0,0,0,0,0.010997743,0.077715267,0,0.118734306,0,0.112552049,0,0.006420648,0,0,0.00726296,0,0,0,9.54E-05,0.009297225,0,0,0,0.018896411,0,0,0,0,0.042655987,0,0.001907123,0,0,0,0,0,0,0,0,0.004592988,0,0,0,0,0,0,0.006802072,0.010568641,0,0,0,0,0,0,0,0,0,0
0,0.021454037,0.040536508,0,0,0,0.013349877,0,0.024767948,0.006894819,0,0.084810981,0,0,0.12961945,0,0,0,0,0,0.005135776,0.017810306,0,0,0,0.507750781,0,0,0,0.006203766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047572678,0,0,0,0,0,0,0,0,0,0,0,0.011041133,0,0,0,0,0.052991158,0.010271552,0.019537937,0.000251292,0,0,0,0,0,0,0,0,0,0
0,0.0133877,0.009241067,0,0,0,0.028127993,0,0.054103686,0,0,0.009626112,0.016941957,0,0.120489303,0.000720724,0,0,0,0,0,0.010021029,0,0.013575286,0,0.616979474,0,0,0,0,0,0,0,0,0,0.006486519,0,0,0,0,0,0,0,0.014355248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061162834,0,0.024781068,0,0,0,0,0,0,0,0,0,0,0
0.030300725,0.01137466,0.013219714,0.02664866,0,0,0.064405684,0.02096133,0,0.006124817,0,0.032469138,0,0,0.164323892,0.017499477,0,0,0,0,0,0.042721549,0,0,0,0.376219733,0,0,0,0,0,0,0.025469347,0,0,0,0,0,0,0,0,0,0,0.148935766,0,0,0,0,0,0,0,0,0,0,0,0.019325509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002776513,0.020035317,0.002676558,0.003509512,0,0,0,0.00506436,0.015581791,0,0,0.011550294,0.004231406,0.003320709,0.128852412,0.006585889,0,0,0,0,0,0.09403494,0,0,0,0.591430571,0,0,0.001577059,0,0,0,0,0,0.003742739,0,0,0,0,0,0,0,0,0.026487933,0,0,0,0,0,0,0,0,0,0,0,0.007963039,0,0,0,0.001643696,0.032551837,0,0.005586344,0.003753845,0.027043236,0,0,0,0,0,0,0,0,0
0.01625718,0.040471536,0.004414639,0.000487174,0,0,0.001678044,0,0.037752985,0.000421015,0,0.037758999,0.024912038,0.000926232,0.063873936,0.000342826,0,0,0,0,0,0.14885875,0,0,0,0.157844405,0,0,0,0.000565363,0.000445073,0,0.002201305,0,0.005082248,0,0,0,0,0,0.000234565,0,0,0.012486091,0,0,0,0,0.382997023,0,0,0,0,0,0,0.038005593,0,0.00077587,0,0,0.008853337,0.000402971,0.003488407,0.000553334,0.007909061,0,0,0,0,0,0,0,0,0
0.007542511,0.06249509,0.007430271,0.000437735,0,0,0.000202032,0,0.039845109,0,0,0.047544756,0.014422807,0.11036534,0.131634772,0.002761098,0,0,0,0,0,0.133879567,0,0,0,0.213603457,0,0,0,0,0,0,0.002166227,0,0.003232505,0,0,0,0,0,0,0,0,0.023098939,0,0,0,0,0.133251024,0,0,0,0,0,0,0.037948257,0,0,0,0,0.007576183,0,0.01335653,0,0.007205792,0,0,0,0,0,0,0,0,0
0.009928524,0.08070373,0,0,0,0,0,0,0.055974351,0,0,0.054606881,0.011996966,0.012594516,0.156856887,0,0,0,0,0,0,0.140998828,0,0,0,0.359460826,0,0,0,0,0.004412677,0,0,0,0,0,0,0,0,0,0,0,0,0.014214796,0,0,0,0,0.020845303,0,0,0,0,0,0,0.021488819,0,0,0,0,0.026004918,0,0.02047758,0,0.009434396,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.283855841,0,0,0.19472072,0,0,0,0,0,0,0.044246114,0,0,0,0.280565745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176039027,0,0,0,0,0,0,0,0,0,0,0,0.020572552,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.039378362,0.007680662,0.000752671,0,0,0.002215247,0.002386308,0.009767613,0,0,0.037154563,0.007595132,0.009562339,0.115132958,0.000487525,0,0,0,0,0,0.024701284,0,0.002266565,0,0.552913605,0,0,0,0,0,0,0,0,0,0,0.003438337,0,0,0,0,0,0,0.143400874,0,0,0,0.002660007,0,0,0,0,0.006124002,0,0,0.002694219,0,0,0,0,0.024735496,0.002138269,0.000846755,0,0.001967208,0,0,0,0,0,0,0,0,0
0,0.044625653,0,0.00664375,0,0,0,0,0.055585529,0,0,0.045920491,0,0.014952291,0.100380744,0.026497927,0,0,0,0,0,0.000477857,0,0,0,0.339324526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261171828,0,0,0,0,0,0,0,0,0,0,0,0.015183512,0,0,0,0,0.089235892,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.134381252,0.027807945,0.012746499,0,0,0.021606173,0.008373821,0,0.025635896,0,0.036124607,0.01689054,0,0.118405259,0.01128894,0,0,0,0,0,0.010002858,0,0,0.00634467,0.28593884,0,0,0,0.001971992,0,0,0,0,0.006516147,0.013603887,0,0,0,0,0.009202629,0,0,0.036953415,0,0,0,0,0,0,0,0.006030294,0,0,0,0.022577879,0,0,0,0,0.013775364,0.067362103,0,0,0.106458988,0,0,0,0,0,0,0,0,0
0,0,0.013252454,0,0,0,0,0,0.157266439,0,0,0.032092752,0.025339529,0,0.127071163,0.000328697,0,0,0,0,0,0.07450957,0,0,0,0.240874931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155144851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157281379,0,0.016838236,0,0,0,0,0,0,0,0,0,0,0
0.0195687,0.024276032,0,0.011534196,0,0,0,0.017769563,0.040492914,0,0,0,0,0.0008626,0.14267406,0.041182994,0,0,0,0.038570548,0.016660505,0.049932224,0,0,0,0.346913124,0,0,0,0,0,0,0,0,0.021367837,0,0,0,0,0,0,0,0,0.073592113,0,0,0,0,0.036796057,0,0,0,0,0,0,0.044781269,0,0,0,0,0.073025262,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.022683904,0,0,0,0,0.009554654,0.018867417,0.026164431,0,0,0.095224017,0,0,0.131991292,0,0,0,0,0,0.033676459,0.017187626,0,0,0,0.214811729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001760421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390491037,0.037587013,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0173717,0.008021359,0,0.013954316,0,0.008863839,0.124568377,0.050228419,0,0,0,0,0,0.011296351,0,0,0,0.301097597,0,0,0,0,0,0,0.011284485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001530703,0,0,0,0,0.42762385,0,0.024159003,0,0,0,0,0,0,0,0,0,0,0
0,0.03440744,0.014186314,0.004098268,0,0,0.000855682,0,0.009615168,0.009187327,0,0.057465829,0,0.054313315,0.102276566,0.014906888,0,0,0,0,0,0,0,0,0,0.145533563,0,0,0,0,0,0.004143304,0,0,0,0,0,0,0,0,0,0,0,0.063478124,0,0,0,0,0.013600847,0,0,0,0.021166881,0,0,0.013916098,0,0,0,0,0.293386476,0.101285775,0,0.023733928,0.018442208,0,0,0,0,0,0,0,0,0
0,0.009930145,0.004053641,0,0.006564858,0,0.003849684,0,0,0,0,0.02014073,0,0,0.060371201,0.025367122,0,0,0,0,0,0.00518815,0,0,0,0.724543647,0,0,0,0,0,0,0.003327045,0,0,0,0,0,0,0,0,0,0,0.006819804,0,0.004295839,0,0,0,0,0,0,0,0,0,0.00485672,0,0,0,0,0.112864573,0,0.007826841,0,0,0,0,0,0,0,0,0,0,0
0,0.027535855,0.013371433,0,0,0,0.006863456,0,0.011881161,0.010924105,0,0.02104155,0,0,0.11105946,0.106834744,0,0,0,0,0,0.026401061,0,0,0,0.301677582,0,0,0.010418233,0.005632956,0.000478528,0,0,0,0,0,0,0,0,0,0,0,0,0.018635239,0,0,0,0,0,0,0,0,0,0,0,0.005824367,0,0,0,0,0.179611982,0,0.049288361,0.048741472,0.043778455,0,0,0,0,0,0,0,0,0
0,0.013585509,0.013985083,0,0,0,0.003263186,0.001398508,0.005660629,0,0,0.010988279,0,0.00396244,0.052011188,0.066562334,0,0,0,0,0.001098828,0.103223229,0,0.002397443,0,0.401505061,0,0,0.000632658,0,0,0,0.000799148,0,0,0.002663825,0.060602025,0,0,0,0,0,0,0.006692861,0,0,0,0,0.00213106,0,0,0,0,0,0,0.006259989,0,0,0,0,0.144246137,0.002397443,0.058038093,0.01814731,0.014617741,0.003129995,0,0,0,0,0,0,0,0
0,0.204265609,0,5.57E-05,0,0,8.91E-05,0,0,0,0,0,0,0,0.081601498,0.040550027,0,0,0,0,0,0.075851617,0,0,0,0.350285823,0,0.038967696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031312332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143479569,0,0,0,0.033540968,0,0,0,0,0,0,0,0,0
0,0.2836982,0.009963596,0,0,0,0.006183613,0.002692864,0.007190944,0.004059243,0,0.008976213,0.002393657,0,0.290919064,0.002832494,0,0,0,0,0.00379993,0,0,0.004049269,0,0.23902658,0,0,0,0,0,0.001715454,0,0,0.002244053,0,0,0,0,7.98E-05,0,0,0,0.098269586,0,0,0,0,0,0,0,0,0,0,0,0.005096494,0,0,0,0,0.008736847,0.003909639,0.005096494,0,0.009065975,0,0,0,0,0,0,0,0,0
0,0.016143344,0,0.002690557,0,0,0.000601082,0,0,0,0,0.069238916,0,0,0.056358588,0.108309242,0,0,0,0,0,0.025932393,0,0.007384721,0,0.368606349,0,0,0,0,0,0,0,0,0,0,0.022869737,0,0,0,0,0,0,0.054097375,0,0,0,0,0.020637147,0,0,0,0,0,0,0.023327704,0,0,0,0,0.123622521,0,0.071042162,0,0.029138163,0,0,0,0,0,0,0,0,0
0,0.031110836,0.020534389,0.045212766,0,0,0.023358898,0,0.014308098,0,0,0.032574633,0.020348837,0.015091539,0.173717632,0.038099951,0,0,0,0,0,0.035976414,0,0,0,0.458312716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076962725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014390566,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.011429347,0.000760147,6.79E-05,0,0,0.00063798,0.000190037,0.032788109,0,0,0.198350753,0,0.000257907,0.160513099,0.003841455,0,0,0,0,0.000617619,0.002965929,0,0,0,0.144997964,0,0,0,0.001411701,0,0,0,0,0,0.000244333,0,0,0,0,0,0,0,0.36839962,0,0,0,0,0,0,0,0,0,0,0,0.000766934,0,0,0,0,0.060791367,0.002002172,0.004085788,0.004757703,0.000122166,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.028368794,0,0,0,0,0,0,0,0,0.822695035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.227822816,0,0,0,0,0.063239725,0.020574967,0,0,0,0,0,0.109699865,0.09356949,0,0,0,0,0,0,0.054716761,0,0,0.001231835,0.2968222,0,0,0,0,0.049573019,0,0,0,0,0,0,0,0,0,0,0,0,0.051637175,0,0,0,0,0,0,0,0,0,0,0,0.008140096,0,0,0,0,0.022972051,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.088398518,0.021259778,0,0.001762042,0,0,0.002552491,0.005928366,0,0,0.044792096,0.004067517,0.00497324,0.17669823,0,0,0,0,0,0,0.04724578,0,0,0,0.29491972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172120214,0,0,0,0,0,0,0,0,0.002519555,0,0,0.009370111,0,0,0,0,0.123392343,0,0,0,0,0,0,0,0,0,0,0,0,0
