"","press","depth","tempc","cond","spcond","salinity","vel","rho","station","date","site" 
"793",23.55,23.44292319475,7.48325824737549,32938.71875,50701.0696081593,31.9647965448042,1477.12094773728,1025.07195426394,20,"2024-02-08 12:55:02","2"
"803",23.85,23.7415394525629,7.48463861857791,32942.1347110491,50704.172975176,31.9670608976519,1477.1339993929,1025.07492165095,20,"2024-02-08 12:55:02","2"
"815",24.15,24.040155139935,7.48951890753424,32947.1933492435,50704.3416724819,31.9678676061083,1477.15872696154,1025.07626065161,20,"2024-02-08 12:55:02","2"
"824",24.45,24.3387702752101,7.4899311240424,32949.4735695515,50707.2074787641,31.969801872361,1477.16763575975,1025.07910212117,20,"2024-02-08 12:55:02","2"
"834",24.75,24.6373853035605,7.49381929365362,32949.9038856154,50701.8020686334,31.9665446701213,1477.18348168761,1025.07738475969,20,"2024-02-08 12:55:02","2"
"844",25.05,24.9360003797047,7.49994349479675,32956.75390625,50702.7864702694,31.9681313569736,1477.21396850261,1025.07916399958,20,"2024-02-08 12:55:02","2"
"853",25.35,25.2346146396081,7.50278229282968,32963.136470848,50708.1765706561,31.9722407032605,1477.23493212704,1025.08337876037,20,"2024-02-08 12:55:02","2"
"863",25.65,25.5332274430208,7.50567543354989,32971.8961241714,50717.1373681722,31.9788549731411,1477.25922020927,1025.08955378524,20,"2024-02-08 12:55:02","2"
"872",25.95,25.831838941624,7.50832336470015,32976.852682552,50720.629779327,31.9816058104832,1477.2777567097,1025.09272721808,20,"2024-02-08 12:55:02","2"
"882",26.25,26.1304493998794,7.51069389037477,32982.9308639643,50726.2794438992,31.9858175521298,1477.29704115421,1025.09708659835,20,"2024-02-08 12:55:02","2"
"892",26.55,26.4290589100976,7.51405861674951,32987.8700612172,50728.6255002069,31.9878884104428,1477.31749118323,1025.09962628347,20,"2024-02-08 12:55:02","2"
"901",26.85,26.7276700455303,7.51609938702595,32972.6894420809,50702.098443021,31.9695538278945,1477.30745951852,1025.08631827859,20,"2024-02-08 12:55:02","2"
"913",27.15,27.0262810434556,7.51681961978061,32989.2619963345,50726.4584637707,31.9865641251906,1477.3363058599,1025.10096040814,20,"2024-02-08 12:55:02","2"
"922",27.45,27.3248904995396,7.51768004500888,32984.294791537,50717.4785314977,31.9802945541505,1477.33673522867,1025.09729419639,20,"2024-02-08 12:55:02","2"
"932",27.75,27.6234997837314,7.51997612847839,32991.337479948,50724.7258571276,31.9856102832492,1477.35710392361,1025.10253061562,20,"2024-02-08 12:55:02","2"
"942",28.05,27.9221089131005,7.52236112326452,32987.7876326208,50715.5484615527,31.9794603034065,1477.3635531764,1025.09874719439,20,"2024-02-08 12:55:02","2"
"952",28.35,28.2207187515403,7.52572350499792,32988.8937453473,50712.006053114,31.9774141405058,1477.37887011106,1025.09805223939,20,"2024-02-08 12:55:02","2"
"962",28.65,28.5193280448146,7.52547090445222,32992.8511906527,50718.4835041642,31.9817609398429,1477.38821798661,1025.10288024441,20,"2024-02-08 12:55:02","2"
"971",28.95,28.8179366911512,7.52448953360803,32990.3493823354,50716.1678098683,31.9798382352379,1477.38696174502,1025.10288404061,20,"2024-02-08 12:55:02","2"
"981",29.25,29.1165451281378,7.52099467970715,32987.4367317805,50717.1398917334,31.9797887869681,1477.37835597637,1025.10470763387,20,"2024-02-08 12:55:02","2"
"991",29.5401397215582,29.4053386739826,7.52145719024476,32987.692261688,50716.8114711402,31.9795037356081,1477.38453520842,1025.10575258909,20,"2024-02-08 12:55:02","2"
"620",1.65,1.6423254532553,8.4881249999288,34104.5038950026,50920.2947239882,32.2911162796753,1480.98962852668,1025.08324373526,21,"2024-02-08 13:38:02","2"
"719",1.95,1.94093167654381,8.39930404066539,34048.0475650993,50971.1931776244,32.3130262867564,1480.68763225487,1025.11500775481,21,"2024-02-08 13:38:02","2"
"816",2.25,2.2395327884664,8.34837333323591,33997.5136907599,50973.2713962349,32.3063972696453,1480.49256264009,1025.11872793043,21,"2024-02-08 13:38:02","2"
"914",2.55,2.53812969715365,8.29402427503092,33969.812553242,51014.8792357281,32.3269813406454,1480.31794668231,1025.14425844217,21,"2024-02-08 13:38:02","2"
"109",2.85,2.83672066013732,8.24810269236618,33939.0690607067,51039.1064638091,32.3366212834465,1480.16139645405,1025.15994366579,21,"2024-02-08 13:38:02","2"
"119",3.15,3.1353085041381,8.22143724268162,33916.9864375075,51046.83790431,32.3376883697906,1480.06686958108,1025.16606541405,21,"2024-02-08 13:38:02","2"
"129",3.45,3.43389542162683,8.20536650456047,33899.3920157701,51045.05021969,32.3337394098843,1480.00614695334,1025.16669587016,21,"2024-02-08 13:38:02","2"
"139",3.75,3.73248172043095,8.18761106053966,33884.1107449276,51049.336879231,32.3337867100438,1479.94396448721,1025.17070389375,21,"2024-02-08 13:38:02","2"
"149",4.05,4.03106603106994,8.16786196785353,33874.0040051119,51064.4973708929,32.3411507113808,1479.88325203146,1025.18073843958,21,"2024-02-08 13:38:02","2"
"159",4.35,4.32964816508173,8.15119652742771,33861.4293892792,51071.2024545839,32.3430590401132,1479.82743685512,1025.18604074196,21,"2024-02-08 13:38:02","2"
"169",4.65,4.62822926583304,8.13430856660517,33844.875394319,51072.2523849947,32.3409531272846,1479.76578855992,1025.18822395275,21,"2024-02-08 13:38:02","2"
"179",4.95,4.92680982107758,8.13054329418146,33841.7652239168,51073.3629138226,32.3409918962725,1479.75649028352,1025.19017687129,21,"2024-02-08 13:38:02","2"
"189",5.25,5.22539033145484,8.12855266097878,33836.6534695047,51068.7167890675,32.3372709462159,1479.74926450667,1025.18892215986,21,"2024-02-08 13:38:02","2"
"199",5.55,5.52397054811576,8.12621305625078,33837.0882918043,51072.9799303446,32.3397529996434,1479.74838799795,1025.19258395339,21,"2024-02-08 13:38:02","2"
"209",5.85,5.82254895554932,8.12308077707545,33843.2949537879,51087.1787282706,32.3490877178423,1479.75298341922,1025.20173650787,21,"2024-02-08 13:38:02","2"
"219",6.15,6.12112714607263,8.12063556391566,33830.4746088067,51071.5963519498,32.3376105473326,1479.73443959278,1025.1944636035,21,"2024-02-08 13:38:02","2"
"229",6.45,6.41970605966669,8.11989021299395,33831.4160155735,51074.1669099802,32.3391591762386,1479.73844878955,1025.19716113293,21,"2024-02-08 13:38:02","2"
"239",6.75,6.71828466650003,8.11787454610909,33827.5461705275,51071.4329257911,32.336777306288,1479.73278189023,1025.19696027792,21,"2024-02-08 13:38:02","2"
"249",7.05,7.01686280873136,8.1119434166591,33824.3723102032,51075.7884014529,32.3387461797368,1479.717655608,1025.20074174957,21,"2024-02-08 13:38:02","2"
"259",7.35,7.31543982480127,8.10802999968428,33823.9801489055,51081.2333884378,32.3418041958547,1479.71152252685,1025.20508398649,21,"2024-02-08 13:38:02","2"
"269",7.65,7.61401664576253,8.10405496087395,33815.1671480144,51074.0560151632,32.3359855152178,1479.69417307818,1025.20247170638,21,"2024-02-08 13:38:02","2"
"279",7.95,7.91259363439028,8.10239365315162,33814.1342611854,51075.0591263754,32.3362852789971,1479.69316362283,1025.20432267567,21,"2024-02-08 13:38:02","2"
"289",8.25,8.21116985972838,8.09801851327976,33812.5856523908,51079.47117563,32.3385424982699,1479.68428568081,1025.20810353349,21,"2024-02-08 13:38:02","2"
"299",8.55,8.50974502567571,8.09391501895598,33811.4449590242,51084.0813781888,32.3409821919639,1479.67666203327,1025.2119879534,21,"2024-02-08 13:38:02","2"
"309",8.85,8.80831912995,8.09074354171753,33811.171875,51088.5647407321,32.3434826039615,1479.67264679128,1025.21578453833,21,"2024-02-08 13:38:02","2"
"319",9.15,9.10689292882771,8.08943229125634,33806.7089143083,51083.8454657342,32.3398189794671,1479.66805907414,1025.21447533115,21,"2024-02-08 13:38:02","2"
"329",9.45,9.40546653882506,8.08836041984169,33807.6673954816,51086.9486528088,32.3416881994408,1479.67122490215,1025.21747176396,21,"2024-02-08 13:38:02","2"
"339",9.75,9.70403938226218,8.08591651676947,33806.7865576693,51089.3910714767,32.3428720089183,1479.6683386887,1025.22012974022,21,"2024-02-08 13:38:02","2"
"349",10.05,10.0026119347952,8.08378531075906,33802.7158611881,51086.5300685457,32.3403812692192,1479.66209122808,1025.21985963742,21,"2024-02-08 13:38:02","2"
"359",10.35,10.3011841290708,8.08086115407018,33801.8891753874,51089.7963296045,32.3420659371131,1479.65800193921,1025.22298017335,21,"2024-02-08 13:38:02","2"
"369",10.65,10.5997559752286,8.07839273844465,33797.3833311054,51086.7979565179,32.3394241698538,1479.65028709855,1025.22264043571,21,"2024-02-08 13:38:02","2"
"379",10.95,10.8983280528017,8.07718628673058,33793.5712128691,51082.8988293147,32.3363534949483,1479.64682849728,1025.22178102713,21,"2024-02-08 13:38:02","2"
"389",11.25,11.1968996367242,8.07699441606519,33797.4211579199,51089.0148191712,32.340480220333,1479.65612552789,1025.22642070065,21,"2024-02-08 13:38:02","2"
"399",11.55,11.4954710840834,8.0765164461429,33791.4250226846,51080.689040676,32.3344183340885,1479.65172895615,1025.22310897455,21,"2024-02-08 13:38:02","2"
"409",11.85,11.7940430523533,8.07494704731975,33788.4156113446,51078.5634259732,32.3325346703714,1479.64836184525,1025.22323342711,21,"2024-02-08 13:38:02","2"
"419",12.15,12.0926147951087,8.07239723205566,33786.412109375,51079.4725164756,32.3326238542081,1479.64371585626,1025.22504780065,21,"2024-02-08 13:38:02","2"
"429",12.45,12.3911858305052,8.07110023498535,33787.66015625,51083.3626885304,32.3350087343123,1479.64666416604,1025.22848134919,21,"2024-02-08 13:38:02","2"
"439",12.75,12.6897559033887,8.06945562362671,33788.705078125,51087.4830579074,32.337499048846,1479.64842384245,1025.23204803916,21,"2024-02-08 13:38:02","2"
"449",13.05,12.9883256090951,8.0693621635437,33786.30078125,51083.9922072895,32.3348949072375,1479.64976463353,1025.23139307558,21,"2024-02-08 13:38:02","2"
"459",13.35,13.2868948407007,8.06981498252856,33790.4164586962,51089.5154335582,32.3387091990133,1479.66112169527,1025.23569409953,21,"2024-02-08 13:38:02","2"
"469",13.65,13.5854636992933,8.07036625357293,33787.8516014225,51084.7859112719,32.3353393625913,1479.6639613889,1025.23434489384,21,"2024-02-08 13:38:02","2"
"479",13.95,13.8840323565945,8.07158108649236,33791.3470255077,51088.1940254578,32.3377914163075,1479.67652398237,1025.23746660657,21,"2024-02-08 13:38:02","2"
"489",14.25,14.1826011678382,8.07136201858521,33785.048828125,51079.0103067704,32.3311692329556,1479.67241566287,1025.23367776704,21,"2024-02-08 13:38:02","2"
"499",14.55,14.4811695152849,8.07016944885254,33791.125,51090.0390943907,32.3385839200653,1479.68198505192,1025.24104193706,21,"2024-02-08 13:38:02","2"
"509",14.85,14.7797362584501,8.07012743063693,33794.4154051223,51095.0788986292,32.3419787904143,1479.69094547956,1025.24508563122,21,"2024-02-08 13:38:02","2"
"519",15.15,15.0783029782074,8.07010650634766,33788.6796875,51086.4391697898,32.3357706013465,1479.68810122115,1025.2415927946,21,"2024-02-08 13:38:02","2"
"529",15.45,15.3768700115834,8.06972299920317,33788.8347997221,51087.26613848,32.3361518106463,1479.69203614033,1025.24332186309,21,"2024-02-08 13:38:02","2"
"538",15.75,15.6754366708065,8.0699496168563,33789.0283438811,51087.2086824382,32.3360105340793,1479.69763964127,1025.24455249044,21,"2024-02-08 13:38:02","2"
"548",16.05,15.9740031505703,8.06970117147279,33787.7191071411,51085.6129783956,32.3347122922541,1479.70000858593,1025.24494444944,21,"2024-02-08 13:38:02","2"
"558",16.35,16.2725692139042,8.06911781422911,33789.0211499535,51088.4828252276,32.336495765587,1479.70492062381,1025.24780255046,21,"2024-02-08 13:38:02","2"
"568",16.65,16.5711351870598,8.06945142262987,33785.629333517,51082.839115978,32.3324490052383,1479.70609666284,1025.24595387385,21,"2024-02-08 13:38:02","2"
"578",16.95,16.8697006376284,8.06996965910763,33791.64681283,51091.1367037249,32.3382219877835,1479.72012645311,1025.25178170284,21,"2024-02-08 13:38:02","2"
"587",17.25,17.168265240301,8.06975236283557,33790.3623319336,51089.5303375599,32.3369212934505,1479.72261061238,1025.25216719411,21,"2024-02-08 13:38:02","2"
"597",17.55,17.4668295900554,8.07012768722962,33791.3246957474,51090.4055396137,32.3374590104432,1479.72961884397,1025.25390881726,21,"2024-02-08 13:38:02","2"
"607",17.85,17.76539335114,8.06925156614993,33792.1210181713,51092.9631270538,32.3389758696698,1479.73309009823,1025.25660022885,21,"2024-02-08 13:38:02","2"
"6111",18.15,18.0639569093634,8.06905857617201,33789.3088414651,51089.0093282124,32.3360307071545,1479.73363122378,1025.25569215003,21,"2024-02-08 13:38:02","2"
"626",18.45,18.3625202893209,8.06880806565006,33790.5554569148,51091.2812306871,32.3374480505488,1479.739353317,1025.2582146495,21,"2024-02-08 13:38:02","2"
"636",18.75,18.6610833401885,8.06792384655394,33788.2654138028,51089.1847498371,32.335695414827,1479.73874724156,1025.25834242095,21,"2024-02-08 13:38:02","2"
"646",19.05,18.9596456771468,8.06897211074829,33794.041015625,51096.2979170451,32.3407223210173,1479.7538654162,1025.26350787881,21,"2024-02-08 13:38:02","2"
"656",19.35,19.2582075505903,8.06933957558119,33790.9928335248,51091.1213637851,32.3370091502021,1479.75558281393,1025.2619159347,21,"2024-02-08 13:38:02","2"
"666",19.65,19.5567691962651,8.06875038146973,33793.115234375,51095.2407401992,32.3396690485022,1479.76155763408,1025.26546230352,21,"2024-02-08 13:38:02","2"
"676",19.95,19.8553308703675,8.06877991143959,33787.6015834229,51086.8584718099,32.3336502595115,1479.75913904676,1025.26211078851,21,"2024-02-08 13:38:02","2"
"685",20.25,20.1538931470784,8.06835134281353,33785.1569052908,51083.8241602164,32.3313128330272,1479.75953832863,1025.26171366107,21,"2024-02-08 13:38:02","2"
"695",20.55,20.4524550061158,8.06803897414385,33787.6997976164,51088.1516500498,32.3341635394067,1479.76679980841,1025.26536948222,21,"2024-02-08 13:38:02","2"
"705",20.85,20.751015721098,8.0672904379628,33790.9109888793,51094.1636604216,32.3381265778912,1479.77378283103,1025.26996120474,21,"2024-02-08 13:38:02","2"
"7110",21.15,21.0495762776689,8.06821360563504,33786.6157983004,51086.2428210258,32.3325764471228,1479.77533552786,1025.26684755649,21,"2024-02-08 13:38:02","2"
"726",21.45,21.3481376574846,8.06823643924491,33782.5371261375,51080.0404917344,32.3280875702827,1479.7747850277,1025.26469718265,21,"2024-02-08 13:38:02","2"
"736",21.75,21.6466989419986,8.06790781940823,33784.5098802316,51083.5309943661,32.3303478869154,1479.78125417219,1025.26789219068,21,"2024-02-08 13:38:02","2"
"745",22.05,21.9452593888076,8.06734130734863,33785.9383279387,51086.5660681804,32.3322499469511,1479.78637712564,1025.27084071035,21,"2024-02-08 13:38:02","2"
"754",22.35,22.243818893087,8.0667238752693,33788.473985284,51091.3541249765,32.3353746501195,1479.79282014275,1025.27475570819,21,"2024-02-08 13:38:02","2"
"764",22.65,22.5423770866811,8.06624469421038,33793.0294062481,51098.9828430154,32.3405163694702,1479.80228441425,1025.28023284526,21,"2024-02-08 13:38:02","2"
"774",22.95,22.8409357662911,8.06808714172131,33783.3164192075,51081.4494264831,32.3283654492347,1479.79915593812,1025.27180776351,21,"2024-02-08 13:38:02","2"
"784",23.25,23.1394954001482,8.06754259259983,33783.9426102398,51083.2374610751,32.3293954259628,1479.80328290629,1025.27406896798,21,"2024-02-08 13:38:02","2"
"794",23.55,23.4380544164101,8.06761646270752,33785.345703125,51085.2448969627,32.3306794444336,1479.81007128301,1025.276439606,21,"2024-02-08 13:38:02","2"
"804",23.85,23.7366119626226,8.06783151626587,33793.794921875,51097.6882552036,32.3393140584318,1479.82649351275,1025.28455571629,21,"2024-02-08 13:38:02","2"
"817",24.15,24.0351690980166,8.06678295135498,33785.291015625,51086.4499055246,32.3311158442992,1479.81728574688,1025.27965129067,21,"2024-02-08 13:38:02","2"
"825",24.45,24.3337266238244,8.06750131085062,33787.6579685135,51088.9190732814,32.3328282999685,1479.82705041409,1025.28226433392,21,"2024-02-08 13:38:02","2"
"835",24.75,24.6322841613021,8.06756661881575,33783.4401392559,51082.4405809661,32.3281525796718,1479.82642980612,1025.27996123025,21,"2024-02-08 13:38:02","2"
"845",25.05,24.9308410547886,8.06739282608032,33790.283203125,51093.0562032011,32.3354407504404,1479.83970996099,1025.28707755923,21,"2024-02-08 13:38:02","2"
"854",25.35,25.2293970545333,8.06767568972983,33788.3522693073,51089.6994792429,32.3329921249687,1479.84267156551,1025.28648979968,21,"2024-02-08 13:38:02","2"
"864",25.65,25.5279525200431,8.06792538928656,33792.6726412808,51095.8462671338,32.3372110547985,1479.85376005815,1025.29113697575,21,"2024-02-08 13:38:02","2"
"873",25.95,25.8265085105848,8.06868697569564,33782.5049657161,51079.2959371884,32.3255761165933,1479.84716820593,1025.28327380647,21,"2024-02-08 13:38:02","2"
"883",26.25,26.1250652166434,8.06877899169922,33785.08984375,51083.0621418326,32.3280979437838,1479.85555768075,1025.28661263804,21,"2024-02-08 13:38:02","2"
"893",26.55,26.4236209332472,8.06771850585938,33787.08203125,51087.7126664532,32.3310543001543,1479.86011118113,1025.29045980632,21,"2024-02-08 13:38:02","2"
"902",26.85,26.7221755849595,8.0681003702434,33790.5916972772,51092.4294394666,32.3342904669971,1479.87048494178,1025.2943168127,21,"2024-02-08 13:38:02","2"
"915",27.15,27.0207297615265,8.06837474581146,33789.1133434026,51089.7702156989,32.3323302816565,1479.87401896337,1025.29411338943,21,"2024-02-08 13:38:02","2"
"923",27.45,27.3192837957073,8.0675199508667,33788.5875,51090.2957799749,32.3324236070297,1479.87580941746,1025.29568487552,21,"2024-02-08 13:38:02","2"
"933",27.75,27.6178369867355,8.06799524480646,33793.0987215909,51096.3825768941,32.3366368375367,1479.88774723581,1025.30029465273,21,"2024-02-08 13:38:02","2"
"943",28.05,27.9163901916853,8.06864724646959,33787.076855915,51086.2700310822,32.3295045571189,1479.88631257104,1025.29597934536,21,"2024-02-08 13:38:02","2"
"953",28.35,28.2149436540509,8.06785381271178,33788.2553181476,51089.2776856883,32.3313505524331,1479.89050532764,1025.29891668265,21,"2024-02-08 13:38:02","2"
"963",28.65,28.5134957615996,8.06825780513178,33795.2723273472,51099.26341826,32.3382897998046,1479.90554682542,1025.30567502353,21,"2024-02-08 13:38:02","2"
"972",28.95,28.8120474627527,8.06882080581978,33790.0442402571,51090.4885884386,32.3320823834112,1479.90491913963,1025.30209810611,21,"2024-02-08 13:38:02","2"
"982",29.25,29.1105999518509,8.06821495090078,33786.1557986004,51085.5452112635,32.3283761690913,1479.90295145815,1025.30065307412,21,"2024-02-08 13:38:02","2"
"992",29.55,29.4091518787998,8.06758301645013,33790.8160519787,51093.5680348467,32.3337694729103,1479.91214799927,1025.30634935501,21,"2024-02-08 13:38:02","2"
"1001",29.85,29.7077029317047,8.06801054511674,33790.5791808458,51092.549300393,32.332985979331,1479.91771985654,1025.3070465849,21,"2024-02-08 13:38:02","2"
"1012",30.15,30.0062538157796,8.06710770171458,33789.139762152,51091.7677877222,32.3321537928147,1479.91818241831,1025.307899071,21,"2024-02-08 13:38:02","2"
"1022",30.5560259956293,30.4103181074834,8.06632768058363,33788.4855038383,51091.983709577,32.331993222508,1479.92168089955,1025.3097460754,21,"2024-02-08 13:38:02","2"
"627",1.65,1.64244276424404,8.02561163695355,33556.2669470246,50803.3996703899,32.1361092002538,1479.05071477963,1025.02950673738,21,"2024-02-08 14:13:18","2"
"720",1.95,1.9410647455688,8.02538860148917,33570.5756448135,50825.4059473803,32.1513755098577,1479.07368029133,1025.04289260967,21,"2024-02-08 14:13:18","2"
"818",2.25,2.23968793923206,8.03015560230737,33548.4170768343,50784.5277521048,32.1233263254431,1479.06199619897,1025.02157413347,21,"2024-02-08 14:13:18","2"
"916",2.55,2.53831482390379,8.00464017449288,33516.0926886772,50774.8191034356,32.112271278153,1478.95622361324,1025.01794383291,21,"2024-02-08 14:13:18","2"
"1010",2.85,2.83694064905232,7.95900671352919,33480.8538132063,50791.6608413185,32.1165727677095,1478.79282193597,1025.02923774164,21,"2024-02-08 14:13:18","2"
"1110",3.15,3.13556520763216,7.94469344722808,33461.8787958844,50784.9296723383,32.1093956981788,1478.73434267816,1025.02702874214,21,"2024-02-08 14:13:18","2"
"1210",3.45,3.43418774698508,7.93445766297011,33469.4776056196,50812.2495110205,32.1267530043325,1478.7217708649,1025.04348995984,21,"2024-02-08 14:13:18","2"
"1310",3.75,3.73280576154099,7.92016037324122,33471.10774762,50836.7932721655,32.1415000060684,1478.69048284566,1025.05848230945,21,"2024-02-08 14:13:18","2"
"1410",4.05,4.03141903597201,7.8878867012798,33457.6582767895,50866.2331828812,32.1567393431296,1478.59125079765,1025.07642288611,21,"2024-02-08 14:13:18","2"
"1510",4.35,4.3300305653066,7.84858121760779,33408.8646289713,50852.8274138415,32.1407686921742,1478.42639573024,1025.07085326017,21,"2024-02-08 14:13:18","2"
"1610",4.65,4.62863888817461,7.82354418838071,33414.8774259316,50900.7760316149,32.1701233501588,1478.37210659995,1025.09882782345,21,"2024-02-08 14:13:18","2"
"1710",4.95,4.9272458573346,7.79989136942704,33367.1322722435,50864.6993620003,32.14080612019,1478.25028556079,1025.08053734538,21,"2024-02-08 14:13:18","2"
"1810",5.25,5.22585588091237,7.79285967325795,33355.6358760823,50858.0773504229,32.1348685989485,1478.22095667977,1025.07824690565,21,"2024-02-08 14:13:18","2"
"1910",5.55,5.52446597927479,7.78654770516031,33350.1978060467,50859.5752531726,32.1347385611507,1478.20157869374,1025.08041395217,21,"2024-02-08 14:13:18","2"
"2010",5.85,5.82307556420571,7.78252678156856,33346.6233184014,50860.3615892567,32.1344876063434,1478.19080778338,1025.08216201073,21,"2024-02-08 14:13:18","2"
"2110",6.15,6.12168466670056,7.77848341650645,33343.2717617468,50861.5229967534,32.1344954029824,1478.18027048353,1025.084116266,21,"2024-02-08 14:13:18","2"
"2210",6.45,6.42029254007411,7.77358486704754,33344.9018811481,50871.6120259932,32.1406160810504,1478.1740453326,1025.09099091241,21,"2024-02-08 14:13:18","2"
"2310",6.75,6.71889960399706,7.76947649176049,33338.0503994889,50867.5358421905,32.1369429286627,1478.1586888211,1025.09006381424,21,"2024-02-08 14:13:18","2"
"2410",7.05,7.01750646397975,7.76636033254731,33336.5643666275,50870.1058468092,32.1380898073794,1478.15310693932,1025.09278118558,21,"2024-02-08 14:13:18","2"
"2510",7.35,7.31611393416451,7.7622146795022,33323.017130263,50855.8677370361,32.1272915572103,1478.12876300402,1025.08626435525,21,"2024-02-08 14:13:18","2"
"2610",7.65,7.61472318933294,7.75492881211341,33307.6292546532,50843.6904957269,32.117417835565,1478.09354730815,1025.08091597194,21,"2024-02-08 14:13:18","2"
"2710",7.95,7.91333222345379,7.74155867407521,33300.989723691,50854.3134051507,32.1225053330523,1478.05360386463,1025.08817206711,21,"2024-02-08 14:13:18","2"
"2810",8.25,8.21193889987439,7.73465235795605,33303.4641568215,50868.8221164615,32.1313835006588,1478.04309915611,1025.09749349226,21,"2024-02-08 14:13:18","2"
"2910",8.55,8.51054377298427,7.73258328437806,33303.9296875,50872.7487197666,32.1336520484394,1478.04290828833,1025.1009433953,21,"2024-02-08 14:13:18","2"
"3010",8.85,8.80914772144121,7.73517104375946,33308.9994618055,50876.4707801267,32.1365504530937,1478.06132834928,1025.10423216013,21,"2024-02-08 14:13:18","2"
"3110",9.15,9.10774914901235,7.74546351446388,33335.2487738291,50900.5602548651,32.1549944372943,1478.12853364447,1025.11864200987,21,"2024-02-08 14:13:18","2"
"3210",9.45,9.40634667837562,7.76700990394097,33371.1371894225,50921.8529357006,32.173346316087,1478.23866298274,1025.13138797022,21,"2024-02-08 14:13:18","2"
"3310",9.75,9.70494147117186,7.78459122841363,33395.4382964502,50931.6069609968,32.1829537433929,1478.32273236695,1025.13782218162,21,"2024-02-08 14:13:18","2"
"3410",10.05,10.0035346636587,7.79804563522339,33413.71484375,50938.5760593391,32.1899242195553,1478.38772601257,1025.1427664398,21,"2024-02-08 14:13:18","2"
"3510",10.35,10.3021277380941,7.8088780295978,33418.929708172,50929.7051822739,32.1853583196572,1478.42837267617,1025.13902283894,21,"2024-02-08 14:13:18","2"
"3610",10.65,10.6007221947143,7.81738572358969,33419.8176804136,50917.8548862759,32.1783185902733,1478.45706066614,1025.13366581595,21,"2024-02-08 14:13:18","2"
"3710",10.95,10.8993166212986,7.82335762838993,33431.5783410893,50926.5059345624,32.1852282515747,1478.4933585716,1025.13961914396,21,"2024-02-08 14:13:18","2"
"3810",11.25,11.1979100421252,7.82912135124207,33437.625,50926.7741927167,32.1862279838295,1478.52152773682,1025.14096183822,21,"2024-02-08 14:13:18","2"
"3910",11.55,11.4965027362943,7.8345832824707,33446.576171875,50931.9333888593,32.1906057795898,1478.55273065656,1025.14499879627,21,"2024-02-08 14:13:18","2"
"4010",11.85,11.7950955001343,7.8405122756958,33446.26953125,50922.2713252292,32.184671180881,1478.57292523981,1025.14087350594,21,"2024-02-08 14:13:18","2"
"4110",12.15,12.093688771094,7.84361674393629,33449.1994237035,50921.9183814142,32.1847965753904,1478.5898491582,1025.14190671933,21,"2024-02-08 14:13:18","2"
"4210",12.45,12.3922823653646,7.84544324874878,33446.15625,50914.4540944414,32.1797269768497,1478.59545170989,1025.1390435654,21,"2024-02-08 14:13:18","2"
"4310",12.75,12.6908763185507,7.84703421543317,33447.2291758036,50913.6212365993,32.179266889384,1478.60587087713,1025.13983229758,21,"2024-02-08 14:13:18","2"
"4410",13.05,12.9894696664586,7.84793940078432,33451.1375609156,50918.1674271428,32.1824644908056,1478.61820757599,1025.1435897527,21,"2024-02-08 14:13:18","2"
"4510",13.35,13.2880617379282,7.84863626628866,33456.7885767463,50925.6888254472,32.1877134230481,1478.63229266037,1025.14898704317,21,"2024-02-08 14:13:18","2"
"4610",13.65,13.5866535226286,7.84981276265475,33452.8639717599,50917.8913947885,32.1823032421736,1478.63499117499,1025.14594891774,21,"2024-02-08 14:13:18","2"
"4710",13.95,13.8852450475692,7.85196147672343,33459.7957309168,50925.11105406,32.1875793499966,1478.65465145436,1025.15116076923,21,"2024-02-08 14:13:18","2"
"4810",14.25,14.183836612595,7.8523817013506,33452.6298635519,50913.5534946263,32.1794090880702,1478.65104081915,1025.14606372953,21,"2024-02-08 14:13:18","2"
"4910",14.55,14.4824279470455,7.85362366216852,33460.8435373143,50924.1292245108,32.1868886008436,1478.66997189248,1025.15313410385,21,"2024-02-08 14:13:18","2"
"5010",14.85,14.7810182800407,7.85438704490662,33460.353515625,50922.2002375058,32.1855240370714,1478.67610987915,1025.15333036381,21,"2024-02-08 14:13:18","2"
"5110",15.15,15.0796084229521,7.85474324226379,33460.998046875,50922.629040411,32.1857453174343,1478.68266014057,1025.15482940146,21,"2024-02-08 14:13:18","2"
"5210",15.45,15.3781983964782,7.85509712250213,33459.9146341216,50920.4317816569,32.1841254197441,1478.68691858343,1025.15488353077,21,"2024-02-08 14:13:18","2"
"539",15.75,15.67678828511,7.85469488449747,33459.0817532254,50919.7876754793,32.1834699987573,1478.68948708468,1025.15580240113,21,"2024-02-08 14:13:18","2"
"549",16.05,15.975378051505,7.85459506251498,33457.8352135281,50918.0453295275,32.1820944591101,1478.692316894,1025.1561129474,21,"2024-02-08 14:13:18","2"
"559",16.35,16.2739667902769,7.85503518921861,33465.2984249173,50928.7210197525,32.1895123053214,1478.70811108921,1025.16324885289,21,"2024-02-08 14:13:18","2"
"569",16.65,16.5725545954975,7.85491156578064,33463.255859375,50925.8041866531,32.1873095251622,1478.70982435039,1025.16291343299,21,"2024-02-08 14:13:18","2"
"579",16.95,16.8711419319736,7.85602731484133,33467.6065981993,50930.6957251672,32.1907839507205,1478.72330741973,1025.16685768162,21,"2024-02-08 14:13:18","2"
